Rank,date,primaryTitle_x,budget,domestic_gross,world_gross,title_x,year,name_id,tconst,titleType,primaryTitle_y,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,nconst,writers,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title_y
"6,148",1974-11-15,Benji,"$500,000","$31,559,560","$31,559,560",benji,1974,benji1974,tt0071206,movie,benji,Benji,0,1974,\N,86,"Adventure,Family,Romance",6.1,5289,nm0131995,nm0131995,Joe Camp,1939,2024,"writer,director,producer","tt0081269,tt0071206,tt0076044,tt0275225",benji
"1,890",1991-11-15,Cape Fear,"$35,000,000","$79,091,969","$182,291,969",cape fear,1991,cape fear1991,tt0101540,movie,cape fear,Cape Fear,0,1991,\N,128,"Crime,Thriller",7.3,221654,nm0000217,"nm0531792,nm0916139,nm0834338",Martin Scorsese,1942,\N,"producer,director,actor","tt5537002,tt0075314,tt0070379,tt0099685",cape fear
699,1996-11-15,Space Jam,"$80,000,000.00","$90,463,534.00","$250,180,384.00",space jam,1996,space jam1996,tt0117705,movie,space jam,Space Jam,0,1996,\N,88,"Adventure,Animation,Comedy",6.5,217833,nm0701592,"nm1080144,nm0748874,nm0365390,nm0918339",Joe Pytka,1938,\N,"director,cinematographer,editor","tt14513574,tt0117705,tt13602104,tt0097731",space jam
"1,572",1996-11-15,The Mirror Has Two Faces,"$42,000,000","$41,267,469","$41,267,469",the mirror has two faces,1996,the mirror has two faces1996,tt0117057,movie,the mirror has two faces,The Mirror Has Two Faces,0,1996,\N,126,"Comedy,Drama,Romance",6.6,23334,nm0000659,"nm0147158,nm0653620,nm0481418,nm0024894,nm0674592",Barbra Streisand,1942,\N,"music_artist,actress,producer","tt0086619,tt0062994,tt0117057,tt0070903",the mirror has two faces
"1,891",1996-11-15,The English Patient,"$35,000,000","$78,716,374","$231,710,008",the english patient,1996,the english patient1996,tt0116209,movie,the english patient,The English Patient,0,1996,\N,162,"Drama,Romance,War",7.4,205861,nm0005237,"nm0648546,nm0005237",Anthony Minghella,1954,2008,"script_department,writer,producer","tt0134119,tt0159365,tt0116209,tt0103129",the english patient
458,2002-11-15,Harry Potter and the Chamber of Secrets,"$100,000,000.00","$262,233,381.00","$874,954,228.00",harry potter and the chamber of secrets,2002,harry potter and the chamber of secrets2002,tt0295297,movie,harry potter and the chamber of secrets,Harry Potter and the Chamber of Secrets,0,2002,\N,161,"Adventure,Family,Fantasy",7.4,708126,nm0001060,"nm0746830,nm0460141",Chris Columbus,1958,\N,"producer,writer,director","tt0241527,tt0295297,tt1454029,tt0294870",harry potter and the chamber of secrets
"2,566",2002-11-15,Half Past Dead,"$25,000,000","$15,567,860","$19,233,280",half past dead,2002,half past dead2002,tt0297162,movie,half past dead,Half Past Dead,0,2002,\N,98,"Action,Crime,Thriller",4.6,16998,nm0666806,nm0666806,Don Michael Paul,\N,\N,"actor,director,writer","tt0102005,tt3807900,tt7338690,tt10767720",half past dead
"3,371",2002-11-15,Ararat,"$15,500,000","$1,693,000","$1,757,694",ararat,2002,ararat2002,tt0273435,movie,ararat,Ararat,0,2002,\N,115,"Drama,War",6.3,14850,nm0000382,nm0000382,Atom Egoyan,1960,\N,"director,writer,producer","tt0120255,tt0273435,tt1352824,tt2326612",ararat
"6,091",2002-11-15,Interview with the Assassin,"$750,000","$47,329","$47,329",interview with the assassin,2002,interview with the assassin2002,tt0308411,movie,interview with the assassin,Interview with the Assassin,0,2002,\N,88,Drama,6.5,1916,nm1139726,nm1139726,Neil Burger,1963,\N,"producer,director,writer","tt1840309,tt0443543,tt9664108,tt1987680",interview with the assassin
311,2013-11-15,The Hunger Games: Catching Fire,"$130,000,000.00","$424,668,047.00","$864,808,014.00",the hunger games catching fire,2013,the hunger games catching fire2013,tt1951264,movie,the hunger games catching fire,The Hunger Games: Catching Fire,0,2013,\N,146,"Action,Adventure,Sci-Fi",7.5,733677,nm1349376,"nm0064479,nm1578335,nm1056741",Francis Lawrence,1971,\N,"director,producer,camera_department","tt1951264,tt0480249,tt1951265,tt0360486",the hunger games catching fire
"3,238",2013-11-15,The Best Man Holiday,"$17,000,000","$70,525,195","$72,835,710",the best man holiday,2013,the best man holiday2013,tt2083355,movie,the best man holiday,The Best Man Holiday,0,2013,\N,123,"Comedy,Drama",6.6,17060,nm0002700,nm0002700,Malcolm D. Lee,1970,\N,"director,writer,producer","tt14022728,tt3564472,tt0168501,tt2083355",the best man holiday
"3,817",2013-11-15,Nebraska,"$12,000,000","$17,654,912","$24,761,360",nebraska,2013,nebraska2013,tt1821549,movie,nebraska,Nebraska,0,2013,\N,115,Drama,7.7,124907,nm0668247,nm1504572,Alexander Payne,1961,\N,"producer,director,writer","tt1821549,tt1033575,tt0126886,tt0375063",nebraska
"4,570",2013-11-15,The Christmas Candle,"$7,000,000","$1,632,000","$1,933,829",the christmas candle,2013,the christmas candle2013,tt2739338,movie,the christmas candle,The Christmas Candle,0,2013,\N,100,"Drama,Family",6.3,2701,nm0827268,"nm1280210,nm3347943,nm1433579",John Stephenson,\N,\N,"animation_department,director,assistant_director","tt5540194,tt0366450,tt0204824,tt0112431",the christmas candle
"4,579",2013-11-15,Dom Hemingway,"$7,000,000","$523,511","$1,857,458",dom hemingway,2013,dom hemingway2013,tt2402105,movie,dom hemingway,Dom Hemingway,0,2013,\N,93,"Comedy,Crime,Drama",6.1,27777,nm0791672,nm0791672,Richard Shepard,1965,\N,"director,producer,writer","tt0365485,tt7772580,tt1352717,tt2402105",dom hemingway
"6,135",2014-11-15,Copenhagen,"$600,000",$0,$0,copenhagen,2014,copenhagen2014,tt2459156,movie,copenhagen,Copenhagen,0,2014,\N,98,"Adventure,Drama,Romance",7.0,13977,nm1764816,nm1764816,Mark Raso,\N,\N,"producer,director,writer","tt2459156,tt10418662,tt1922774,tt1648023",copenhagen
"2,875",2017-11-15,The Star,"$20,000,000","$40,847,995","$62,606,549",the star,2017,the star2017,tt4587656,movie,the star,The Star,0,2017,\N,86,"Adventure,Animation,Comedy",6.3,9496,nm3302450,"nm6423183,nm8231946",Timothy Reckart,\N,\N,"animation_department,director,writer","tt2391009,tt4587656,tt2401878,tt1552093",the star
465,2023-11-15,The Hunger Games: The Ballad of Songbirds & Snakes,"$100,000,000.00","$166,350,594.00","$349,048,698.00",the hunger games the ballad of songbirds & snakes,2023,the hunger games the ballad of songbirds & snakes2023,tt10545296,movie,the hunger games the ballad of songbirds & snakes,The Hunger Games: The Ballad of Songbirds & Snakes,0,2023,\N,157,"Action,Adventure,Drama",6.7,144648,nm1349376,"nm2078681,nm1578335,nm1056741",Francis Lawrence,1971,\N,"director,producer,camera_department","tt1951264,tt0480249,tt1951265,tt0360486",the hunger games the ballad of songbirds & snakes
"6,412",1942-11-16,Cat People,"$134,000","$4,000,000","$8,000,000",cat people,1942,cat people1942,tt0034587,movie,cat people,Cat People,0,1942,\N,73,"Fantasy,Horror,Thriller",7.2,26714,nm0869664,nm0090840,Jacques Tourneur,1904,1977,"director,assistant_director,editor","tt0034587,tt0039689,tt0036027,tt0043288",cat people
"5,690",1976-11-16,Carrie,"$1,800,000","$25,878,153","$25,944,555",carrie,1976,carrie1976,tt0074285,movie,carrie,Carrie,0,1976,\N,98,"Horror,Mystery",7.4,213227,nm0000361,"nm0000175,nm0169548",Brian De Palma,1940,\N,"director,writer,producer","tt0086984,tt0080661,tt0099165,tt0074285",carrie
"2,817",1977-11-16,Close Encounters of the Third Kind,"$20,000,000","$169,100,479","$340,800,479",close encounters of the third kind,1977,close encounters of the third kind1977,tt0075860,movie,close encounters of the third kind,Close Encounters of the Third Kind,0,1977,\N,138,"Drama,Sci-Fi",7.6,221305,nm0000229,"nm0000229,nm0059493,nm0069547,nm0384398,nm0730422",Steven Spielberg,1946,\N,"producer,writer,director","tt0108052,tt0083866,tt0120815,tt0082971",close encounters of the third kind
"3,379",1990-11-16,Home Alone,"$15,000,000","$285,761,243","$476,680,641",home alone,1990,home alone1990,tt0099785,movie,home alone,Home Alone,0,1990,\N,103,"Comedy,Family",7.7,665237,nm0001060,nm0000455,Chris Columbus,1958,\N,"producer,writer,director","tt0241527,tt0295297,tt1454029,tt0294870",home alone
"4,720",2001-11-16,Novocaine,"$6,000,000","$2,025,238","$2,522,928",novocaine,2001,novocaine2001,tt0234354,movie,novocaine,Novocaine,0,2001,\N,95,"Comedy,Crime,Drama",5.8,11889,nm0040575,"nm0271552,nm0040575",David Atkins,\N,\N,"writer,producer,director","tt0106307,tt0234354,tt1455546,tt10292066",novocaine
253,2007-11-16,Beowulf,"$150,000,000.00","$82,280,579.00","$195,080,579.00",beowulf,2007,beowulf2007,tt0442933,movie,beowulf,Beowulf,0,2007,\N,115,"Action,Adventure,Animation",6.3,175762,nm0000709,"nm0301274,nm0000812,nm1511619",Robert Zemeckis,1952,\N,"producer,writer,director","tt0088763,tt0109830,tt0118884,tt1907668",beowulf
"1,538",2007-11-16,Love in the Time of Cholera,"$45,000,000","$4,617,608","$31,077,418",love in the time of cholera,2007,love in the time of cholera2007,tt0484740,movie,love in the time of cholera,Love in the Time of Cholera,0,2007,\N,139,"Drama,Romance",6.4,24333,nm0001565,"nm0367838,nm0305781",Mike Newell,1942,\N,"director,producer,executive","tt0109831,tt0330373,tt0119008,tt0104522",love in the time of cholera
"4,961",2007-11-16,Redacted,"$5,000,000","$65,388","$861,325",redacted,2007,redacted2007,tt0937237,movie,redacted,Redacted,0,2007,\N,90,"Crime,Thriller,War",6.1,11356,nm0000361,nm0000361,Brian De Palma,1940,\N,"director,writer,producer","tt0086984,tt0080661,tt0099165,tt0074285",redacted
"2,834",2011-11-16,The Descendants,"$20,000,000","$82,624,961","$175,507,800",the descendants,2011,the descendants2011,tt1033575,movie,the descendants,The Descendants,0,2011,\N,115,"Comedy,Drama",7.3,254209,nm0668247,"nm0668247,nm0269542,nm0711110,nm2655611",Alexander Payne,1961,\N,"producer,director,writer","tt1821549,tt1033575,tt0126886,tt0375063",the descendants
"2,783",2012-11-16,Silver Linings Playbook,"$21,000,000","$132,092,958","$236,412,453",silver linings playbook,2012,silver linings playbook2012,tt1045658,movie,silver linings playbook,Silver Linings Playbook,0,2012,\N,122,"Comedy,Drama,Romance",7.7,750529,nm0751102,"nm0751102,nm2683048",David O. Russell,1958,\N,"producer,director,writer","tt1800241,tt0120188,tt1045658,tt0964517",silver linings playbook
"1,421",2018-11-16,Instant Family,"$48,000,000","$67,363,237","$119,736,188",instant family,2018,instant family2018,tt7401588,movie,instant family,Instant Family,0,2018,\N,118,"Comedy,Drama",7.3,124124,nm1890845,"nm1890845,nm1898234",Sean Anders,\N,\N,"writer,director,producer","tt7401588,tt10999120,tt1232200,tt2170439",instant family
"2,686",2018-11-16,Green Book,"$23,000,000","$85,080,171","$319,995,019",green book,2018,green book2018,tt6966692,movie,green book,Green Book,0,2018,\N,130,"Biography,Comedy,Drama",8.2,601010,nm0268380,"nm0885014,nm0192942,nm0268380",Peter Farrelly,1956,\N,"producer,writer,director","tt6966692,tt0129387,tt0109686,tt1333125",green book
"5,533",2018-11-16,Dead in a Week: or Your Money Back,"$2,200,000",$0,"$789,088",dead in a week or your money back,2018,dead in a week or your money back2018,tt3525168,movie,dead in a week or your money back,Dead in a Week (Or Your Money Back),0,2018,\N,90,"Comedy,Drama",6.3,6941,nm2190048,nm2190048,Tom Edmunds,\N,\N,"director,writer,producer","tt3525168,tt0443456,tt12840166,tt2184257",dead in a week or your money back
"6,028",2018-11-16,Cam,"$1,000,000",$0,$0,cam,2018,cam2018,tt8361028,movie,cam,Cam,0,2018,\N,94,"Drama,Horror,Mystery",5.9,36978,nm3771823,"nm9807731,nm3771823,nm3561100",Daniel Goldhaber,\N,\N,"director,writer,producer","tt21440780,tt8361028,tt2282864,tt2989574",cam
"2,175",2022-11-16,The Menu,"$30,000,000","$41,280,699","$75,820,378",the menu,2022,the menu2022,tt9764362,movie,the menu,The Menu,0,2022,\N,107,"Comedy,Horror,Thriller",7.2,420951,nm0617042,"nm2219721,nm4301557",Mark Mylod,1965,\N,"producer,director,miscellaneous","tt7660850,tt0944947,tt1586680,tt2699110",the menu
"3,439",2023-11-16,Thanksgiving,"$15,000,000","$31,945,385","$46,044,880",thanksgiving,2023,thanksgiving2023,tt1448754,movie,thanksgiving,Thanksgiving,0,2023,\N,106,"Horror,Mystery,Thriller",6.2,62689,nm0744834,"nm1249684,nm0744834",Eli Roth,\N,\N,"director,writer,actor","tt1448754,tt4978420,tt0361748,tt0450278",thanksgiving
"4,113",2023-11-16,Next Goal Wins,"$10,000,000","$6,713,826","$17,968,934",next goal wins,2023,next goal wins2023,tt10767052,movie,next goal wins,Next Goal Wins,0,2023,\N,104,"Comedy,Drama,Sport",6.5,26903,nm0169806,"nm0169806,nm0606597",Taika Waititi,1975,\N,"producer,writer,actor","tt3416742,tt2584384,tt4698684,tt1560139",next goal wins
"2,140",1989-11-17,Harlem Nights,"$30,000,000","$60,857,262","$95,857,262",harlem nights,1989,harlem nights1989,tt0097481,movie,harlem nights,Harlem Nights,0,1989,\N,116,"Comedy,Crime,Drama",6.1,25401,nm0000552,nm0000552,Eddie Murphy,1961,\N,"actor,writer,producer","tt0117218,tt0443489,tt0086960,tt0094898",harlem nights
"1,001",1995-11-17,The American President,"$62,000,000","$60,022,813","$107,822,813",the american president,1995,the american president1995,tt0112346,movie,the american president,The American President,0,1995,\N,114,"Comedy,Drama,Romance",6.8,61419,nm0001661,nm0815070,Rob Reiner,1947,\N,"actor,writer,producer","tt0066626,tt0088258,tt0993846,tt0160916",the american president
"1,024",1995-11-17,Goldeneye,"$60,000,000","$106,429,941","$356,429,933",goldeneye,1995,goldeneye1995,tt0113189,movie,goldeneye,GoldenEye,0,1995,\N,130,"Action,Adventure,Thriller",7.2,273655,nm0132709,"nm0001220,nm0289833,nm0128997,nm0270761",Martin Campbell,1943,\N,"director,producer,actor","tt0381061,tt0190865,tt0120746,tt0113189",goldeneye
362,2000-11-17,How the Grinch Stole Christmas,"$123,000,000.00","$261,939,550.00","$347,036,128.00",how the grinch stole christmas,2000,how the grinch stole christmas2000,tt0170016,movie,how the grinch stole christmas,How the Grinch Stole Christmas,0,2000,\N,104,"Comedy,Family,Fantasy",6.3,296297,nm0000165,"nm0317450,nm0696949,nm0780620",Ron Howard,1954,\N,"producer,actor,writer","tt0367279,tt0075213,tt0268978,tt0112384",how the grinch stole christmas
665,2000-11-17,The 6th Day,"$82,000,000.00","$34,543,701.00","$96,024,898.00",the 6th day,2000,the 6th day2000,tt0216216,movie,the 6th day,The 6th Day,0,2000,\N,123,"Action,Mystery,Sci-Fi",5.9,129242,nm0006854,"nm0926727,nm0926729",Roger Spottiswoode,1945,\N,"director,producer,editorial_department","tt0083511,tt0216216,tt0096098,tt0472562",the 6th day
"1,926",2000-11-17,Bounce,"$35,000,000","$36,805,288","$53,425,292",bounce,2000,bounce2000,tt0186894,movie,bounce,Bounce,0,2000,\N,106,"Drama,Romance",5.8,21934,nm0740400,nm0740400,Don Roos,1955,\N,"writer,director,producer","tt0120777,tt0361693,tt0195896,tt1289403",bounce
449,2006-11-17,Casino Royale,"$102,000,000.00","$167,365,000.00","$594,420,216.00",casino royale,2006,casino royale2006,tt0381061,movie,casino royale,Casino Royale,0,2006,\N,144,"Action,Adventure,Thriller",8.0,705341,nm0132709,"nm0701031,nm0905498,nm0353673,nm0001220",Martin Campbell,1943,\N,"director,producer,actor","tt0381061,tt0190865,tt0120746,tt0113189",casino royale
"3,618",2006-11-17,Bobby,"$14,000,000","$11,242,801","$20,597,806",bobby,2006,bobby2006,tt0308055,movie,bobby,Bobby,0,2006,\N,117,"Biography,Drama,History",7.0,43093,nm0000389,nm0000389,Emilio Estevez,1962,\N,"actor,director,producer","tt1441912,tt0308055,tt3294746,tt0100994",bobby
"3,846",2006-11-17,For Your Consideration,"$12,000,000","$5,549,923","$5,549,923",for your consideration,2006,for your consideration2006,tt0470765,movie,for your consideration,For Your Consideration,0,2006,\N,86,Comedy,6.3,16077,nm0001302,"nm0001302,nm0506405",Christopher Guest,1948,\N,"actor,writer,director","tt0088258,tt0118111,tt0310281,tt0218839",for your consideration
"5,115",2006-11-17,Let's Go to Prison,"$4,000,000","$4,630,045","$4,630,045",let's go to prison,2006,let's go to prison2006,tt0454987,movie,let's go to prison,Let's Go to Prison,0,2006,\N,84,"Comedy,Crime",5.9,26679,nm0644022,"nm0304830,nm0502073,nm0417794,nm1896832",Bob Odenkirk,1962,\N,"writer,actor,producer","tt7888964,tt3032476,tt0112084,tt1821549",let's go to prison
"4,330",2016-11-17,Manchester by the Sea,"$8,500,000","$47,695,371","$77,733,867",manchester by the sea,2016,manchester by the sea2016,tt4034228,movie,manchester by the sea,Manchester by the Sea,0,2016,\N,137,Drama,7.8,322438,nm0518836,nm0518836,Kenneth Lonergan,1962,\N,"writer,actor,director","tt0203230,tt4034228,tt0466893,tt0217505",manchester by the sea
"2,764",2017-11-17,"Roman J. Israel, Esq.","$22,000,000","$11,962,712","$12,967,012","roman j israel, esq",2017,"roman j israel, esq2017",tt6000478,movie,"roman j israel, esq","Roman J. Israel, Esq.",0,2017,\N,122,"Crime,Drama,Thriller",6.5,44126,nm0319659,nm0319659,Dan Gilroy,1959,\N,"writer,director,producer","tt2872718,tt6000478,tt9253284,tt7043012","roman j israel, esq"
"4,219",2017-11-17,Mudbound,"$10,000,000",$0,"$53,559",mudbound,2017,mudbound2017,tt2396589,movie,mudbound,Mudbound,0,2017,\N,134,"Drama,War",7.4,55279,nm2011696,"nm1125049,nm2011696,nm5045262",Dee Rees,1977,\N,"director,writer,producer","tt2396589,tt1233334,tt1031263,tt3704352",mudbound
"2,008",2021-11-17,The Power of the Dog,"$35,000,000",$0,"$732,269",the power of the dog,2021,the power of the dog2021,tt10293406,movie,the power of the dog,The Power of the Dog,0,2021,\N,126,"Drama,Western",6.8,197143,nm0001005,"nm0001005,nm11320316",Jane Campion,1954,\N,"writer,director,producer","tt0810784,tt0107822,tt10293406,tt2103085",the power of the dog
"3,395",1959-11-18,Ben-Hur,"$15,000,000","$73,000,000","$73,226,628",benhur,1959,benhur1959,tt0052618,movie,benhur,Ben-Hur,0,1959,\N,212,"Adventure,Drama",8.1,257399,nm0943758,"nm0908753,nm0876562,nm0000683,nm0027173,nm0067103,nm0296737,nm16457464",William Wyler,1902,1981,"director,producer,actor","tt0036868,tt0052618,tt0046250,tt0051411",benhur
"3,786",1983-11-18,Yentl,"$12,000,000","$39,012,241","$39,012,241",yentl,1983,yentl1983,tt0086619,movie,yentl,Yentl,0,1983,\N,133,"Drama,Musical,Romance",6.6,16283,nm0000659,"nm0742768,nm0000659,nm0801953",Barbra Streisand,1942,\N,"music_artist,actress,producer","tt0086619,tt0062994,tt0117057,tt0070903",yentl
"5,274",1983-11-18,A Christmas Story,"$3,250,000","$20,640,209","$20,640,209",a christmas story,1983,a christmas story1983,tt0085334,movie,a christmas story,A Christmas Story,0,1983,\N,93,"Comedy,Family",7.9,169832,nm0163706,"nm0791789,nm0114080,nm0163706",Bob Clark,1939,2007,"director,writer,producer","tt0085334,tt0118665,tt0084522,tt0071222",a christmas story
"3,762",1988-11-18,The Land Before Time,"$12,300,000","$48,436,211","$82,316,211",the land before time,1988,the land before time1988,tt0095489,movie,the land before time,The Land Before Time,0,1988,\N,69,"Adventure,Animation,Drama",7.4,100986,nm0089940,"nm0471217,nm0294440,nm0312076",Don Bluth,1937,\N,"animation_department,director,producer","tt0118617,tt0084649,tt0096787,tt0120913",the land before time
"1,910",1992-11-18,Malcolm X,"$35,000,000","$48,169,910","$48,169,910",malcolm x,1992,malcolm x1992,tt0104797,movie,malcolm x,Malcolm X,0,1992,\N,202,"Biography,Drama,History",7.7,103763,nm0000490,"nm0674135,nm0000490,nm0355077,nm0944318",Spike Lee,1957,\N,"director,producer,writer","tt0097216,tt0104797,tt0091939,tt9777644",malcolm x
"1,798",1994-11-18,Star Trek: Generations,"$38,000,000","$75,671,262","$120,000,000",star trek generations,1994,star trek generations1994,tt0111280,movie,star trek generations,Star Trek: Generations,0,1994,\N,118,"Action,Adventure,Mystery",6.6,88145,nm0141222,"nm0734472,nm0075834,nm0601822,nm0103804",David Carson,\N,\N,"director,producer,writer","tt0111280,tt1842329,tt0120570,tt1844080",star trek generations
